,#,ra,dec
71245,319.268658,-50.342728,
71246,28.913101,-16.922866,
71247,64.95755,-56.291373,
71248,71.250939,12.247395,
71249,22.04373,15.118856,
71250,41.90638,-42.47877,
71251,356.358395,-13.957436,
71252,19.272376,4.053262,
71253,71.562314,-50.320387,
71254,83.666191,12.907558,
71255,69.397816,-2.845624,
71256,49.176838,28.383899,
71257,353.022587,-38.535648,
71258,12.876341,7.631846,
71259,353.413395,27.419453,
71260,343.304738,14.695172,
71261,27.030541,-46.689625,
71262,56.399764,20.959886,
71263,36.823689,-12.969822,
71264,74.385284,26.505632,
71265,54.120495,-11.133615,
71266,55.619671,-21.43565,
71267,83.542034,-39.45327,
71268,358.767183,-50.876005,
71269,57.223411,1.97481,
71270,347.262211,-31.527748,
71271,30.327064,6.43558,
71272,314.73516,-29.194385,
71273,83.163854,23.303138,
71274,54.031478,10.622701,
71275,64.273648,28.653829,
71276,318.304943,-53.426892,
71277,0.272544,-34.233421,
71278,31.853097,-52.324531,
71279,39.47803,26.279657,
71280,325.492708,-34.021952,
71281,17.018056,-25.516074,
71282,89.526954,10.38316,
71283,45.737866,-29.826876,
71284,66.871504,-72.937493,
71285,75.251737,-68.230814,
71286,313.597736,4.744214,
71287,73.873111,-10.735497,
71288,18.653349,8.999404,
71289,339.332937,3.859247,
71290,42.365884,2.176377,
71291,6.10151,15.50504,
71292,50.845046,-21.085962,
71293,63.191583,-1.292195,
71294,356.215761,-26.850929,
71295,352.030408,-2.565768,
71296,58.717346,-27.295549,
71297,37.623509,18.854731,
71298,53.092668,-1.034523,
71299,15.81596,-31.392317,
71300,313.361867,-48.509999,
71301,329.689954,-34.220752,
71302,66.425515,-39.453034,
71303,28.276278,-63.247239,
71304,321.853627,17.625677,
71305,54.90069,-42.812692,
71306,63.950908,6.707541,
71307,55.176168,-6.092709,
71308,78.157511,-33.765869,
71309,27.471334,-33.155309,
71310,14.354474,-10.363947,
71311,86.092451,18.678501,
71312,43.737491,-13.415874,
71313,359.156227,24.362678,
71314,345.644465,-16.526006,
71315,54.413296,15.118493,
71316,331.15808,-5.484607,
71317,58.59047,-5.456601,
71318,44.015677,13.216924,
71319,66.804983,-9.305278,
71320,89.260901,-10.428438,
71321,321.78677,-7.12608,
71322,86.00281,-10.5958,
71323,334.418584,-58.563395,
71324,33.24993,-35.117487,
71325,16.923151,-53.696478,
71326,342.271403,-15.82953,
71327,75.742052,-54.097739,
71328,12.073782,14.731328,
71329,351.552398,-72.481889,
71330,67.076725,8.485112,
71331,14.587018,1.957718,
71332,71.765679,-19.603283,
71333,329.808289,-21.119844,
71334,323.558255,-64.799302,
71335,313.863005,-43.013174,
71336,330.113484,8.474342,
71337,325.921084,9.02466,
71338,0.696591,-75.501303,
71339,312.703848,27.205986,
71340,345.848215,16.262517,
71341,317.883521,-23.613711,
71342,0.558657,-74.533377,
71343,330.759197,-13.762908,
71344,10.824,-61.181383,
71345,6.842218,-8.495812,
71346,22.119702,20.953102,
71347,84.938684,25.502925,
71348,44.435958,5.464771,
71349,20.769224,-59.182827,
71350,58.594469,-47.006564,
71351,353.681545,-13.874177,
71352,39.382063,2.725589,
71353,350.461639,14.565539,
71354,349.647778,-36.552062,
71355,317.570882,29.002751,
71356,77.153753,-36.016499,
71357,63.86664,9.14326,
71358,10.722264,29.695222,
71359,345.079182,-0.808064,
71360,326.228005,9.522969,
71361,53.46121,25.070513,
71362,26.345646,-56.965137,
71363,81.157998,25.813461,
71364,14.392642,-67.068911,
71365,87.438205,-52.354971,
71366,344.040526,-10.058651,
71367,52.298701,-21.473835,
71368,326.255483,-4.017404,
71369,78.12575,-63.956619,
71370,324.961273,26.771337,
71371,29.240338,-54.133353,
71372,85.587947,18.813969,
71373,315.024001,-10.122945,
71374,48.125247,-46.899542,
71375,319.710967,-42.013065,
71376,329.221633,-16.436506,
71377,69.404181,-46.94123,
71378,6.177809,-49.462528,
71379,89.718726,-44.254062,
71380,31.383616,-8.737503,
71381,68.032979,-4.327623,
71382,325.009694,-24.896387,
71383,354.426682,-14.210199,
71384,355.101284,3.297465,
71385,60.058483,0.916438,
71386,320.798904,2.762932,
71387,14.170294,-79.256301,
71388,325.165438,-34.029049,
71389,313.301577,-1.273633,
71390,82.464612,-40.804313,
71391,71.316085,1.040373,
71392,39.049823,25.592734,
71393,342.274616,-51.027502,
71394,86.315789,5.499295,
71395,1.990613,-36.120633,
71396,7.512191,21.55468,
71397,37.781233,-8.776539,
71398,2.843349,-19.812105,
71399,312.689418,-19.749783,
71400,14.693332,-17.3406,
71401,6.801896,-16.695075,
71402,22.61769,-52.269108,
71403,6.485,-54.653126,
71404,68.075156,-44.965269,
71405,332.835084,-22.955192,
71406,3.05579,-46.736156,
71407,11.282013,24.570362,
71408,18.430674,-14.739277,
71409,323.949374,-25.700232,
71410,345.061702,-59.394496,
71411,310.48455,-52.158821,
71412,85.482797,-74.2438,
71413,60.57581,-55.701186,
71414,1.673315,-58.674762,
71415,65.257702,-38.402316,
71416,82.435857,19.00065,
71417,359.939295,-4.708867,
71418,18.845999,-13.105205,
71419,47.599737,-56.980011,
71420,327.926619,-16.177269,
71421,8.508417,15.695214,
71422,337.214899,-20.391356,
71423,27.514209,10.822473,
71424,353.534846,-18.810916,
71425,320.457133,15.007849,
71426,339.608795,3.253714,
71427,44.836799,3.979128,
71428,55.973091,8.069929,
71429,78.159043,-71.797829,
71430,340.210375,-37.744009,
71431,311.082419,12.430117,
71432,12.762026,2.320612,
71433,9.677999,-61.677955,
71434,72.987702,-41.259112,
71435,330.014863,-20.147669,
71436,310.846658,-70.031312,
71437,311.3188,-60.395675,
71438,27.405784,22.833273,
71439,84.808392,-6.760303,
71440,75.249131,17.850874,
71441,75.632924,-2.402371,
71442,34.916082,-49.698453,
71443,6.539225,-5.416358,
71444,73.853228,11.972235,
71445,12.993074,-30.379986,
71446,334.211242,-28.998724,
71447,55.924872,-6.815131,
71448,333.756549,-44.592822,
71449,326.454996,-8.656288,
71450,321.215127,-2.143965,
71451,358.743605,-63.214259,
71452,7.692095,5.85445,
71453,333.208355,-52.429372,
71454,0.843408,-14.947495,
71455,74.855482,6.122403,
71456,45.513131,-75.342487,
71457,332.493178,4.828315,
71458,56.425078,19.61375,
71459,320.856313,-64.179794,
71460,327.650666,-37.446106,
71461,321.071899,-32.967309,
71462,65.819671,27.208671,
71463,35.716898,-22.023626,
71464,33.612684,-20.20955,
71465,348.881363,-2.058077,
71466,355.982798,-21.682259,
71467,88.58318,-37.633552,
71468,41.795441,3.132798,
71469,25.623598,-31.583531,
71470,1.593868,-77.865115,
71471,316.351309,-4.296197,
71472,339.240444,-28.113073,
71473,323.723705,20.047675,
71474,74.312089,29.527065,
71475,325.852525,-14.023198,
71476,13.000249,-71.370511,
71477,74.975419,-12.270907,
71478,329.230447,14.247839,
71479,66.772951,14.660589,
71480,74.455118,0.987345,
71481,337.405791,9.551706,
71482,354.391402,-22.7127,
71483,15.584787,-38.928787,
71484,17.683106,-40.240887,
71485,9.26899,6.09555,
71486,23.181832,24.897475,
71487,319.408847,7.902493,
71488,38.996206,-1.603301,
71489,64.721455,-15.052827,
71490,57.099997,-38.732518,
71491,339.25519,-1.03609,
71492,45.786972,24.911,
71493,57.957214,-45.533378,
71494,46.95547,-47.727351,
71495,329.855304,-58.985514,
71496,44.686614,17.671991,
71497,329.426125,14.820576,
71498,37.417946,-28.999368,
71499,345.979021,4.974308,
71500,38.599128,-9.782767,
71501,17.262093,-16.119035,
71502,11.539733,-46.695763,
71503,317.513699,-29.098056,
71504,330.955769,-37.101028,
71505,1.968619,-9.314771,
71506,20.753397,-12.333315,
71507,356.846691,2.819073,
71508,32.658003,-36.896559,
71509,7.973436,-32.126554,
71510,65.233899,-32.878367,
71511,14.753967,-47.228298,
71512,327.0182,8.795328,
71513,327.749945,-29.884681,
71514,13.880645,20.095342,
71515,84.972905,15.327129,
71516,355.518974,-69.890588,
71517,314.815886,-52.320129,
71518,35.953146,9.532839,
71519,65.46134,18.159343,
71520,1.391747,-34.453193,
71521,61.266457,27.229806,
71522,348.401021,-18.539679,
71523,357.665905,24.08776,
71524,14.176634,4.458202,
71525,40.705337,-62.729409,
71526,8.820409,23.187747,
71527,56.729735,-21.74893,
71528,41.036627,-45.273383,
71529,76.774743,-55.322179,
71530,345.821414,-64.182597,
71531,78.72234,-47.12857,
71532,60.799595,-23.505213,
71533,338.839612,-60.900892,
71534,313.755465,-53.101636,
71535,310.373385,-80.166785,
71536,356.800455,-28.426372,
71537,62.202845,-77.921766,
71538,57.425379,-37.842404,
71539,353.572183,-10.745999,
71540,313.194669,-53.360816,
71541,317.700647,2.45469,
71542,314.01317,23.108276,
71543,75.900382,-54.878142,
71544,322.940584,-37.372156,
71545,312.677288,29.213576,
71546,53.306014,-29.837391,
71547,78.791091,-67.965293,
71548,52.57988,-10.839937,
71549,81.025672,-77.563548,
71550,33.9543,24.79634,
71551,74.490652,3.793792,
71552,19.009784,22.442039,
71553,330.531025,-4.610442,
71554,60.003696,-21.630287,
71555,38.999623,12.739534,
71556,325.199587,11.161988,
71557,55.045069,-7.66817,
71558,340.298872,-6.71417,
71559,36.556366,26.246144,
71560,78.151045,-15.905276,
71561,322.833972,-16.487046,
71562,314.251179,-39.50346,
71563,326.603856,7.664828,
71564,60.621205,-6.582272,
71565,38.242246,-87.740435,
71566,72.743134,11.680416,
71567,79.634777,-73.07159,
71568,322.980429,-3.363846,
71569,14.002972,-8.922401,
71570,339.492532,-57.632575,
71571,327.680551,17.226936,
71572,14.714125,6.296437,
71573,16.813579,-11.605981,
71574,31.241033,17.980762,
71575,24.573634,-44.910317,
71576,58.771944,-21.905225,
71577,45.178387,-55.07102,
71578,22.64073,9.640258,
71579,356.079444,28.429237,
71580,57.929014,-21.001233,
71581,74.497519,1.733189,
71582,337.623688,-23.131942,
71583,10.65249,23.414653,
71584,27.777306,-25.024966,
71585,19.730655,-17.360345,
71586,62.311162,28.466259,
71587,33.736164,13.921322,
71588,353.161794,0.201952,
71589,351.584296,17.886796,
71590,310.35319,0.710835,
71591,68.634526,6.331863,
71592,44.110361,18.151415,
71593,346.129145,23.461306,
71594,345.666062,-9.942983,
71595,49.085926,-28.266924,
71596,49.320193,-66.082209,
71597,81.053903,21.09511,
71598,71.729809,21.599077,
71599,46.713329,-74.086911,
71600,20.544532,-36.259817,
71601,57.138387,-21.895821,
71602,1.081728,16.12694,
71603,324.660543,-52.204866,
71604,341.556448,9.786828,
71605,49.357109,7.537019,
71606,315.481669,-76.892671,
71607,55.264237,-15.795357,
71608,359.276769,-41.654911,
71609,313.726238,-45.432628,
71610,2.008234,-61.409002,
71611,39.588539,-40.988982,
71612,329.867978,7.014404,
71613,65.179554,6.445247,
71614,344.433264,11.418859,
71615,40.375635,-46.712865,
71616,19.856324,19.739206,
71617,340.786264,-6.209877,
71618,352.326862,-49.704148,
71619,6.844562,-38.729973,
71620,336.186188,13.965395,
71621,66.63939,-52.723546,
71622,36.282048,-2.53334,
71623,341.194643,13.034202,
71624,329.95597,-7.089266,
71625,6.145905,15.744792,
71626,348.551504,-40.861518,
71627,23.137851,2.960158,
71628,39.245085,29.663563,
71629,60.48417,-36.773629,
71630,70.85468,-53.519761,
71631,357.111846,-3.420146,
71632,59.025538,-75.348522,
71633,344.526799,-51.584651,
71634,82.569061,28.622274,
71635,46.763796,12.18195,
71636,84.291708,26.142305,
71637,51.535665,-57.660031,
71638,65.191956,-25.320317,
71639,310.079069,7.52565,
71640,320.893101,-24.223422,
71641,47.567011,-3.909316,
71642,15.116261,-73.54134,
71643,349.544159,-9.984003,
71644,40.118981,-44.131399,
71645,68.353692,-26.548567,
71646,49.397975,-18.153231,
71647,326.803129,-2.749894,
71648,49.502926,-19.439566,
71649,356.370911,-51.502151,
71650,17.106572,-80.799715,
71651,345.140371,-15.255689,
71652,57.535686,-12.292753,
71653,344.46113,-77.551382,
71654,40.91836,28.940334,
71655,35.502678,-41.026385,
71656,9.013446,-41.028922,
71657,59.976874,-60.791733,
71658,15.563504,2.392206,
71659,18.327871,-16.396496,
71660,351.370072,-33.813307,
71661,24.278996,-18.011309,
71662,83.16303,-53.676255,
71663,32.855945,26.861372,
71664,8.626062,24.085279,
71665,62.896207,-40.695585,
71666,35.987066,7.626198,
71667,335.934978,-8.218376,
71668,310.015536,-22.419612,
71669,349.717715,-59.385082,
71670,20.899937,3.077756,
71671,359.137388,21.863775,
71672,16.330741,5.995349,
71673,335.895678,-62.938805,
71674,16.787574,-7.099078,
71675,334.689977,-23.725354,
71676,76.74474,-1.353906,
71677,45.919247,-33.616581,
71678,62.207188,-47.794786,
71679,47.936184,1.733062,
71680,60.564462,-70.187576,
71681,351.220994,23.914818,
71682,329.919335,-35.478249,
71683,88.092462,12.980216,
71684,56.946181,4.349348,
71685,84.380221,-73.452314,
71686,81.936464,1.543703,
71687,351.870333,-12.565651,
71688,317.615404,-67.888941,
71689,51.136823,12.797178,
71690,82.619599,25.575472,
71691,58.798646,17.568565,
71692,85.467617,-22.309621,
71693,356.211655,-45.899743,
71694,321.987794,-0.652935,
71695,51.574783,14.247374,
71696,60.749231,-31.293711,
71697,358.782853,16.800135,
71698,52.425201,18.53133,
71699,358.788377,-2.760794,
71700,319.487538,-6.62408,
71701,49.749442,14.496475,
71702,345.724607,-64.994266,
71703,74.231962,-41.246182,
71704,39.705521,-3.150283,
71705,344.44062,-16.151619,
71706,351.447806,-45.787923,
71707,16.288802,-36.44407,
71708,81.416929,-52.516908,
71709,326.914661,-49.180275,
71710,320.595516,9.292635,
71711,341.115948,-36.555572,
71712,71.808732,-5.26874,
71713,24.685263,21.823761,
71714,79.875592,-13.217926,
71715,330.426356,14.798171,
71716,53.667484,7.243317,
71717,68.658068,-49.665536,
71718,5.74919,-40.345605,
71719,81.477484,-55.433282,
71720,59.995475,-14.584438,
71721,62.710108,6.070261,
71722,33.196767,-58.169483,
71723,45.124629,-40.709338,
71724,13.109386,-18.375621,
71725,10.34945,-7.857069,
71726,354.10318,13.597848,
71727,41.935047,25.09035,
71728,347.666641,-44.457684,
71729,16.313826,2.381591,
71730,28.707729,-14.479861,
71731,76.832635,-69.319057,
71732,20.648723,7.415058,
71733,6.485977,-7.884098,
71734,49.457743,1.571926,
71735,37.017284,20.428742,
71736,321.097971,-34.434434,
71737,70.142769,-1.113198,
71738,324.898664,25.136449,
71739,331.623211,14.838913,
71740,355.492309,-74.660485,
71741,0.163312,-20.429413,
71742,345.229637,-24.467677,
71743,12.382523,-71.254374,
71744,46.409885,4.167813,
71745,47.768681,15.553464,
71746,70.743063,-21.119731,
71747,87.480889,6.029827,
71748,41.247047,11.725001,
71749,23.72618,-56.72598,
71750,78.622198,1.649968,
71751,51.67985,-17.232376,
71752,18.150102,-9.034654,
71753,51.150838,-27.634066,
71754,41.729375,28.729056,
71755,339.180061,-21.047969,
71756,39.664257,-24.114118,
71757,65.446434,-68.209335,
71758,87.787945,-28.627713,
71759,82.335958,-41.469557,
71760,356.456282,19.687531,
71761,1.774538,-35.940812,
71762,35.46123,-14.44547,
71763,1.668906,-10.54663,
71764,20.329534,17.57626,
71765,25.892459,-10.987777,
71766,49.695853,17.39674,
71767,78.137406,3.879712,
71768,340.971081,-56.744061,
71769,63.041158,-44.119073,
71770,28.301077,-38.108414,
71771,356.619633,9.813634,
71772,35.326817,-24.553106,
71773,60.583003,-80.3482,
71774,52.854428,25.614059,
71775,344.449227,-38.405998,
71776,53.195818,-5.086205,
71777,346.04215,-11.893743,
71778,4.167008,-31.4405,
71779,328.526821,10.879925,
71780,314.285948,-17.672881,
71781,339.597779,5.824944,
71782,82.020798,-19.709358,
71783,49.979514,-42.529845,
71784,82.476136,3.848815,
71785,46.445126,-33.607379,
71786,71.703833,-13.99436,
71787,80.806346,-37.287808,
71788,354.184309,27.90848,
71789,48.966071,-64.759718,
71790,339.368603,23.171479,
71791,331.497752,-19.513239,
71792,42.900229,-70.494226,
71793,77.58732,-15.273839,
71794,79.07854,-54.202587,
71795,332.662986,11.344209,
71796,42.434599,-29.100031,
71797,325.245572,-57.136109,
71798,6.251413,15.871156,
71799,311.028772,-50.806887,
71800,345.970765,-57.062216,
71801,24.973058,-1.530234,
71802,8.207584,-4.83638,
71803,79.098678,19.39903,
71804,40.730447,-62.514186,
71805,74.048204,-66.561289,
71806,2.286638,16.526936,
71807,85.596671,-31.413978,
71808,323.618381,10.005224,
71809,320.520362,-60.225229,
71810,63.098821,-52.098065,
71811,317.330101,-4.506463,
71812,312.101894,-34.177073,
71813,86.124109,-15.866038,
71814,37.080093,-59.796238,
71815,69.479677,-9.038836,
71816,340.594032,1.962509,
71817,14.208184,-11.281608,
71818,35.254507,-38.110575,
71819,6.930828,16.458249,
71820,60.000535,3.902242,
71821,73.936465,-28.968297,
71822,89.561301,-25.454904,
71823,59.349069,-78.236698,
71824,346.716103,0.700055,
71825,38.187449,22.197452,
71826,31.717578,1.940665,
71827,330.333706,-22.283324,
71828,21.230928,-54.550796,
71829,20.478892,-84.308137,
71830,334.229215,14.544933,
71831,29.494225,22.045442,
71832,356.513718,-72.069881,
71833,5.859045,-72.756898,
71834,55.01908,-15.749705,
71835,26.263429,9.936359,
71836,10.972225,-24.577677,
71837,63.202548,6.733624,
71838,10.357232,2.055057,
71839,39.855965,-58.111534,
71840,352.745477,-40.087203,
71841,76.602757,-6.019596,
71842,45.907384,-48.025727,
71843,39.860855,1.159969,
71844,57.789342,3.031124,
71845,13.740138,-6.860481,
71846,11.352772,-5.330716,
71847,344.106226,-22.33223,
71848,344.256995,29.091261,
71849,339.768992,12.039378,
71850,4.086883,-22.36848,
71851,357.171146,-1.424766,
71852,331.495703,-69.254219,
71853,56.982009,15.416293,
71854,347.817757,-51.2319,
71855,4.472757,-50.80778,
71856,40.976976,-3.987787,
71857,78.024889,-63.349831,
71858,74.396777,-81.691128,
71859,6.937354,1.099993,
71860,33.245482,-47.795779,
71861,9.567533,9.508625,
71862,329.829935,-27.998142,
71863,82.148744,0.140408,
71864,316.216699,-11.470144,
71865,35.509417,-35.185513,
71866,88.180622,13.146351,
71867,320.585398,15.092573,
71868,35.410736,-53.426276,
71869,322.588828,-19.840022,
71870,75.425908,-72.345665,
71871,82.899478,-26.347865,
71872,6.600542,1.296174,
71873,87.899876,-15.174052,
71874,10.821758,-36.117112,
71875,82.634932,12.778366,
71876,84.963896,-9.96846,
71877,16.456688,28.282888,
71878,350.374399,25.084799,
71879,11.044841,-68.892376,
71880,56.050622,17.328472,
71881,332.438313,-26.075571,
71882,71.464089,-5.956507,
71883,32.795962,22.938589,
71884,12.580427,-16.924609,
71885,68.984255,-46.229669,
71886,23.387627,-19.858986,
71887,30.955006,-78.898405,
71888,64.501969,-24.963274,
71889,35.565338,3.430368,
71890,7.533197,-57.043836,
71891,39.365856,6.065344,
71892,327.774614,15.618692,
71893,86.34757,-22.719486,
71894,320.08484,-50.775993,
71895,348.650442,-40.553069,
71896,26.60179,-17.284157,
71897,78.297763,-15.220583,
71898,320.341275,-43.255556,
71899,61.181207,21.48384,
71900,323.213055,7.996911,
71901,84.968578,-69.172059,
71902,343.319477,0.330794,
71903,355.719272,-27.432214,
71904,9.596559,-17.648392,
71905,27.69081,-19.555897,
71906,337.98024,-60.749059,
71907,61.458397,-17.348114,
71908,76.610848,-8.765395,
71909,21.60194,-55.156394,
71910,346.348048,-26.567368,
71911,346.980551,2.148998,
71912,62.504449,-20.998141,
71913,49.864478,-25.512942,
71914,318.29664,-6.256807,
71915,317.648762,-3.855862,
71916,6.540001,-31.200643,
71917,4.571755,-41.808743,
71918,80.113415,-71.749337,
71919,13.444942,-75.045545,
71920,41.46097,-35.152384,
71921,57.854666,5.822152,
71922,342.799283,-18.372879,
71923,11.991487,-19.091411,
71924,352.240839,4.785775,
71925,45.98293,-31.763227,
71926,356.930012,3.63331,
71927,14.439442,-21.250197,
71928,341.593776,8.183247,
